SRR5961980_T1	SRR5961981_T1	SRR5961982_T1	SRR5962008_T1	SRR5962009_T1	SRR5962010_T1
ENSG00000015171	188.091077342219	180.953188537433	165.65449352585	224.989677977693	248.32453183279	222.098645861357
ENSG00000015285	4.41946	0.71048	0.629043	10.433824	0.607668	1.725419
ENSG00000015413	0	0	0	0	0	0
ENSG00000015475	22.96482	35.281097	20.60787	17.768158707	12.427800977	21.875039
ENSG00000015479	918.29101	766.51374	753.7535	728.94741	643.45309	666.9846
ENSG00000015520	0	0	0	0	0	0
ENSG00000015532	5.03117	5.45526	8.07287	8.00245	4.89643	9.77953
ENSG00000015568	94.856520315	82.4447663211794	83.880025542	76.24373389	146.67973192	212.86526525
ENSG00000015592	119.08692	192.32877	174.54749	53.63147	43.54154	83.188649
ENSG00000015676	224.9457	200.52348	191.6738	241.6795	156.6043	165.2033
ENSG00000016082	0	0	0	4.00046	3.62722	1.80055
ENSG00000016391	3.74163	2.73039	1.26736	5.91261	5.61967	2.87348
ENSG00000016402	0.949789	1.14051	2.102058	3.86617	3.87375	5.2572
ENSG00000016490	0	0	0	0	0	0
ENSG00000016602	6.28253	5.422039	3.17387	3.28975	9.32942	14.13734
ENSG00000016864	28.1972283	55.70179	35.08658	47.87563	52.8018161696	20.83586708984
ENSG00000017260	205.38528045867	256.055473476306	246.870659647415	176.17405192	227.441761191763	229.688170002927
ENSG00000017427	17.92702	29.28266	19.40689	6.93286	2.044046	5.86539
ENSG00000017483	14.31219	14.74702	0.880183	2.68776	2.40845	5.7405
ENSG00000017797	90.379784	70.933368	74.83869	64.243873	51.92895	53.26932
ENSG00000018189	466.76993	363.41458	373.136730902642	336.81633	312.59753	276.90736872
ENSG00000018236	469.5247	377.07753026607	496.3696	211.37967	178.08532	201.78339
ENSG00000018280	0.736209	0.329101	1.986070359765	0.697408	4.8500569871	0.389247
ENSG00000018408	5.050692	9.629391	4.838968	22.76161	11.368635	9.68395
ENSG00000018510	72.408463473207	49.0466370356666	53.8011840817688	45.1514952832044	33.1113450023416	47.5542800025597
ENSG00000018610	36.605	42.53	36.44008	49.7203	58.1182	28.3616
ENSG00000018625	227.360146	242.4272	329.70798	423.39517	485.9409	311.8538
ENSG00000018699	19.29319	12.487555	5.91403	10.1346	11.59357	11.8019
ENSG00000018869	7.508823776	3.23972	5.769699	5.1990077	9.87363	12.48415
ENSG00000019102	1.01566	1.80923	1.55637	0	1.5413	2.66448
ENSG00000019144	21.20415467	29.481005	29.589377	40.551545	47.2108819	68.6163037417
ENSG00000019169	2.481689	1.10759	0	3.2291	0	0
ENSG00000019186	0.797446	3.54441	0.779702	1.07174	8.52964	2.09393
ENSG00000019485	11.60635	7.376565	6.426075	3.042495	6.132397	4.28551
ENSG00000019505	105.6159	91.2367	108.321	7.51822	9.05402	7.69303
ENSG00000019549	0.764577	1.81307	3.40656	0	0.770446	1.32714
ENSG00000019582	63.6241	53.4645321012	27.95992	46.37976	43.598757	38.49646
ENSG00000019991	6.93795	28.84292	7.38634	0	2.17446	1.18354
ENSG00000019995	66.5833	51.73779	41.4436000591198	47.6444	35.55749	38.34565
ENSG00000020129	111.48626	115.07642	176.26783	350.97411	220.87076	240.14936
ENSG00000020181	2.46968	2.71718	0.340703	0.798672	1.01844	6.439759
ENSG00000020256	11.46762125	10.07201945	10.3304063	17.7998861	12.84701867	6.097976
ENSG00000020426	124.035568	119.99097	144.93688	160.32134308	158.36635	164.57142
ENSG00000020577	25.07442037	27.476302	19.6058400455825	23.0212800496124	16.5190200564426	30.7390930766196
ENSG00000020633	0	0	0	0	0	0
ENSG00000020922	20.03032	23.49965	28.44760264	26.9996	41.49524	27.35414
ENSG00000021300	123.6457	114.5503	157.1980428736	173.99388	192.8652171	199.28257
ENSG00000021355	9.43662	11.54268	7.69492	4.466327	5.59562	13.60555642028
ENSG00000021461	0	0	0	1.15048	4.13283	0
ENSG00000021488	1.44784	0	0	0	0	0
ENSG00000021574	74.420649511	63.9804148615	77.64229	63.843999	74.032952	75.713139413765
ENSG00000021645	96.11461	121.7855756424	105.98816	89.142669	102.828766	86.46112
ENSG00000021762	4.897154	11.94866	5.175606174515	6.73957	8.3949629401	2.144526
ENSG00000021776	27.46384	42.9252	41.8684	28.16105823	46.39183	41.39895
ENSG00000021826	5.96413000225363	15.26727	15.0485641925	3.075939	9.1438730308	7.5442945537
ENSG00000021852	0	0	0	0	0	0
ENSG00000022267	68.159712332	134.027286242786	82.5999553084	85.13839808052	85.019866568	68.358674999
ENSG00000022277	225.1397	167.68317	180.530850250681	164.43654	174.0691401283	168.98433
ENSG00000022355	593.05691	474.05337	448.83776	71.365541014544	59.239223423	103.56103
ENSG00000022556	9.76134	18.31586386765	4.156492	23.9721649873861	7.95908	16.763714
ENSG00000022567	113.723423	96.10698	94.35053	57.163044	62.17691	112.76337
ENSG00000022840	136.41240042349	176.47763	235.12261	147.3458087	147.03811581142	183.5738402842
ENSG00000022976	7.350500588708	9.45276	14.27341189473	14.9903000113381	25.83216	26.320761
ENSG00000023041	32.468266	40.135941	15.4648025437	20.05558	23.473789918	35.21896351424
ENSG00000023171	78.4542000025869	83.4854174	63.99648	53.79058	44.40006	41.010630526
ENSG00000023191	34.5417665311	26.641337	17.9838663	20.55565	20.598479	30.43041
ENSG00000023228	269.766312044	218.93877	216.4221	223.8708	249.6058	241.0881
ENSG00000023287	141.19415	134.4557	138.8386755597	86.40083	75.05281	90.58937
ENSG00000023318	26.546528	24.437477	26.4447384749	30.4974376	29.486633096	32.5428765792
ENSG00000023330	37.2154	27.9502	33.6196	23.1419	16.6291	26.91181
ENSG00000023445	8.396293	6.391417	5.02111	10.1597	7.33419	9.432796
ENSG00000023516	125.057	128.569	164.044	195.537	178.878	182.122
ENSG00000023572	38.954	37.6137	39.6202	23.50673	22.43705	15.73557
ENSG00000023608	11.7371	15.8298	6.91402	8.09673	14.2812	10.0506
ENSG00000023697	28.0854600196681	8.1842100250008	10.89855	21.4851900995758	27.749118201048	16.221748336378
ENSG00000023734	124.9593	126.10285	133.4953	113.7831	80.0417	101.4359
ENSG00000023839	0	0	0	0	1.5914	10.90205
ENSG00000023892	3.47925	0.964286	0	0.905183	1.659338	4.198116
ENSG00000023902	28.16617	38.86043	29.71594	33.87507	44.32875	19.29619
ENSG00000023909	26.43499	12.13306	11.71839	11.43431	10.48912	30.15728
ENSG00000024048	29.03835	32.377	28.23290176329	26.90108	31.3558	35.86877
ENSG00000024422	5.365965	7.96311	0.964933	1.711735	0.932692	1.26696
ENSG00000024526	2.041425	0.7343299	4.541592	0.5529703	7.19303	1.8428121
ENSG00000024862	37.4926	33.4347	36.9213	33.9187	37.015	19.678
ENSG00000025039	57.8756	36.304272	38.09944	43.91311	43.03772486	40.855941
ENSG00000025156	31.9877	27.72166	38.16758	27.6227	48.8095	8.64234
ENSG00000025293	74.51433	72.0597	66.6431	53.45054	71.8919	98.38322932386
ENSG00000025423	11.681442126	10.82647	29.57444	19.26669894	32.85193	16.77087286
ENSG00000025434	18.39652	10.21514	8.46534	14.02369063586	9.40622	18.94153
ENSG00000025708	0	0.968798	0	0.729152	0.823498	0
ENSG00000025770	21.29802	15.949200796181	25.6469900479417	15.584749	9.74184	17.86956
ENSG00000025772	30.3685	31.2791	32.8706	53.1541	53.1814	48.7789
ENSG00000025796	57.491338	79.00291	43.50540118009	89.46327	101.45604	86.36928
ENSG00000025800	50.93835	50.01135	44.99629	32.8752	34.1119	38.931578022
ENSG00000026025	69.8388	70.82651	48.0426	93.49265	65.9699	80.02632
ENSG00000026036	0.306311	0	0	0.64651	1.339092	0.455804
ENSG00000026103	5.690886181804	9.38512912211	15.407813	14.422261	3.4941	12.1014106502
ENSG00000026297	49.7103990990915	47.691554	48.260737	46.27774	58.630587	71.9565120202762
ENSG00000026508	6.049397	14.090030201925	10.460488	18.87976	19.22591	24.125984
ENSG00000026559	6.527715	12.716606	3.96717	1.00488	0.4387	3.30661
ENSG00000026652	19.330397	18.896386	18.726742	22.115521	31.81483	24.19129
ENSG00000026751	0	0	0.477734	0	0	0
ENSG00000026950	8.8133000497289	7.0290000415962	9.89621	9.55330015888	14.46515	8.433300112527
ENSG00000027001	9.18321	5.77615	5.08101	9.02683	14.67967	18.37064
ENSG00000027075	15.90149	6.96127	10.763940328	180.09203	66.97299	94.1503
ENSG00000027644	0	0.365301	0	0	0	0
ENSG00000027697	58.64568	56.30280952	84.38057915417	84.868955422	43.7431699865214	83.9544085904
ENSG00000027847	9.84277	4.00686	10.76543160619	8.72021	15.53231	7.80431
ENSG00000027869	0	0	0	0	2.83544	0
ENSG00000028116	12.10256	8.98053	13.25227	15.1281300234882	20.716410024	35.11027
ENSG00000028137	2.555988	2.14779	0	0.406457	2.27948	3.33115
ENSG00000028203	173.207400021472	198.02642	170.661603569102	99.94357	192.26237891	173.56447
ENSG00000028277	0.756858	3.309306	4.059471	2.7229	22.2653914	1.39492
ENSG00000028310	30.925741	46.505320642241	31.993437	41.27428	28.66864	45.9171215817
ENSG00000028528	22.1088	40.037268	46.3930700143226	48.838337261703	42.62045118431	44.34751
ENSG00000028839	94.1329	37.89937	62.094310945548	25.3684	60.8514	39.58039
ENSG00000029153	41.816841858	32.523973073603	33.0126200715653	11.1122443042775	11.7158081514948	8.5799340399115
ENSG00000029363	354.04363	305.95992032963	324.115959218449	365.005448613	375.353759662974	352.154656
ENSG00000029364	39.06561	38.75823	29.63799398	26.94021	27.57488	52.873232
ENSG00000029534	11.12806987	6.457644	9.07242	3.594482859	3.294423	5.84383
ENSG00000029559	1.44272	0	0	0	0	0
ENSG00000029639	27.0222	31.1156	22.828206	37.42746	21.72843	27.77557
ENSG00000029725	207.18581	205.3498	220.0035	166.05493	147.35088	165.98939
ENSG00000029993	44.618300167042	47.6748236	42.76403	22.02455	13.97488	37.6637
ENSG00000030066	15.22477	10.18222	10.90076	15.06581	9.5296579494	11.19439
ENSG00000030110	1.01463	1.82201	2.40514	0.685742	0.774254	2.66745
ENSG00000030304	0.453651	0.815334	0	1.286397	2.843636	3.46798
ENSG00000030419	6.479142	8.026152	10.28286	11.999749	19.31319	22.126050313286
ENSG00000030582	21.473526151	17.6782639262	5.6293131	17.62166	1.11075	6.495436
ENSG00000031003	100.622806	104.000178	101.30716	84.7724100085541	109.422980009068	105.9628
ENSG00000031081	5.80132	10.2821	16.17089	5.77588	7.743262	5.43507
ENSG00000031691	7.09283	9.24296	9.16217	9.56134	7.86058	5.92971
ENSG00000031698	360.20276	263.5421	263.85102	140.23269	133.94613	153.66859
ENSG00000031823	49.11324	43.0394286702856	39.45201	28.551383	47.66978	55.854203
ENSG00000032219	73.21246	109.6239	65.34071	93.89137	123.80339	124.60089
ENSG00000032389	35.81949	41.62011	38.55477	29.866601	18.86371	16.9943
ENSG00000032444	34.183797	46.891566	27.2471045354	22.3231317091402	27.85395309281	18.59294
ENSG00000032742	19.76832	28.69547	25.0788160892	40.18447	74.37236	50.530212
ENSG00000033011	8.9479453	5.34493129061	8.215409	6.893318	8.7697103	5.802588
ENSG00000033030	13.282952	13.656009	7.898895	30.01519	14.09067	17.09481105
ENSG00000033050	26.8032	21.38617	55.88294	16.95403	12.041	9.4389534051
ENSG00000033100	13.1439998	6.615451	13.87312	11.27251	10.80144	8.433686
ENSG00000033122	82.12885	117.1377	118.13772	186.6237857	179.5799	216.81949
ENSG00000033170	116.05198	98.3701	99.34919	167.234223	136.63786	124.90945
ENSG00000033178	115.89253	89.79635	58.26111	65.71186	72.12494	65.18952
ENSG00000033327	26.190726752	17.330747188	24.890336	23.095194	31.977992314	32.88557525789
ENSG00000033627	413.537569	374.866630701403	527.915710007101	328.444987	214.043060251623	286.606750547446
ENSG00000033800	26.860811	41.43237	59.39982	35.73944	35.35885	64.98968
ENSG00000033867	178.533108007427	147.4422	124.02257	164.47368097842	137.239162302141	161.445421
ENSG00000034053	92.0247806	87.87938	103.97275	37.755225	31.70073	38.79868128815
ENSG00000034152	4.88423	4.271936	7.63046	15.323407	8.191162	6.95521
ENSG00000034239	4.24314	1.88329	3.949209	19.296695	0.800359	13.59696
ENSG00000034510	3334.88	3488.35	2825.09	1897.03	1889.99	1923.33
ENSG00000034533	14.29359144953	7.44136	10.46346	5.137799	9.3389	12.38761
ENSG00000034677	207.54276	199.52125	213.205138	101.93614	224.025	135.55095
ENSG00000034693	27.71889	34.5203	13.6299	21.6564	22.468078	22.269
ENSG00000034713	245.59176	168.725	202.0285	270.01414	213.97357	219.78093
ENSG00000034971	0	0	0	0	0	0
ENSG00000035115	70.146931	90.787262	54.303359	69.30242	158.13811	97.79164
ENSG00000035141	21.0076	23.282386	25.3677	28.334	25.7984	18.6716
ENSG00000035403	19.596151	31.204760385	13.034758	16.205838	37.47264	34.04162
ENSG00000035499	4.09895	0	0	0.973657	1.32912	0
ENSG00000035664	3.60659	5.594019	2.494891	1.509338	7.806306	8.901219
ENSG00000035681	44.3561486813	35.71677959039	52.35947	110.62877	119.70245	99.675294
ENSG00000035687	69.45178	84.00842	91.7518	56.63072	70.106	78.12535
ENSG00000035720	0	1.02127	0	0	0	0
ENSG00000035862	39.452943	58.83783	65.8821	21.57680174157	33.4575891424349	18.16769745125
ENSG00000035928	70.67401836387	116.675957789418	93.81188	126.75121	133.10848	122.968
ENSG00000036054	42.5318	44.32554	29.23359	55.24184	42.05709	47.15217
ENSG00000036257	143.5668	139.69761	177.49701	113.92003	107.856105	140.85023
ENSG00000036448	18.305238	45.78776	44.61195	18.28698	30.60541	18.892232
ENSG00000036473	2.17568	0	0	0	0	2.33786
ENSG00000036530	31.840737	39.74118	30.90456	77.18229	49.95604	73.07468
ENSG00000036549	58.79707	50.94583	75.8617	85.87797	67.46538	82.84025
ENSG00000036565	0	0	0	0	0	0
ENSG00000036672	7.92282	14.9193	7.29591	15.79763	12.81356	31.96359
ENSG00000036828	0.112434	0	0.354339	0.15798	0	0.148145
ENSG00000037042	45.3509	51.925	52.09159	27.32168	40.66212	30.73403
ENSG00000037241	60.7909	54.1263	45.9753	33.3822	49.6906	49.5389
ENSG00000037280	0.719436	2.475886	0	3.67998	5.70627	0
ENSG00000037474	34.6765	19.309673	25.8556	24.6880686913	24.2314	44.80117
ENSG00000037637	14.16775	8.146461	12.21621	6.408705	13.74259	7.27971
ENSG00000037749	32.095179	22.184099	52.6886200089552	27.8631601454885	35.723649302819	23.474307
ENSG00000037757	5.387500355738	7.73566	4.76366	3.48038	5.0038	8.71761
ENSG00000037897	7.28677	3.93623	4.59014	5.93282	0	8.54124
ENSG00000037965	0	0	0	0	0	0
ENSG00000038002	15.80592	35.67305	15.46141	20.10551	15.27181	15.63837
ENSG00000038210	4.74451	3.74666	1.88054	3.34378	9.90378	10.89376
ENSG00000038219	37.244619	53.34165	59.802829	44.7836	63.61814	78.35378
ENSG00000038274	120.540127671438	95.46537	104.287166	75.8004951431	59.4040100213676	86.08692513
ENSG00000038295	7.059861	10.18290859	21.0506847812	8.239906	9.75142	19.93782
ENSG00000038358	39.092451	24.517201	38.767718	71.78115	32.9687529186	37.903179
ENSG00000038382	84.202208	183.72068	97.3631984	142.234323427339	111.955559	63.350766
ENSG00000038427	35.8939730122337	46.16124	27.85871	49.64744	60.173964	64.24037
ENSG00000038532	26.505062	42.640528	18.37883	61.301388	41.689231	43.453786
ENSG00000038945	7.217683	6.678350365111	3.62755	6.41247	3.070521	8.339516367025
ENSG00000039068	0.438729	6.320866	0	6.28358	2.557212	4.287728
ENSG00000039123	154.196384	113.74124	125.1577	121.93278	95.508447	96.13061
ENSG00000039139	4.0321534882	9.5768692958	3.3628384803	5.48283477	7.014270439	8.5488472279345
ENSG00000039319	55.83913	85.56471	64.28403	73.84949	134.27313687	181.780141535
ENSG00000039523	37.26866	33.7502500210453	28.849184	29.8554	17.182351	25.779724403568
ENSG00000039537	0	2.74428	0	3.31332	0.4457778248	3.32297
ENSG00000039560	8.921279	13.839670193327	3.9833700882691	27.7016	15.828320241206	9.4503490740188
ENSG00000039600	0.399027	0	0	0.540532	0	0
ENSG00000039650	27.76795	3.723947	9.126107	17.97197	13.11523	14.62017
ENSG00000039987	0	0	0	0	0	0
ENSG00000040199	28.83434	36.453151	24.8545000771922	25.42408	27.37194	35.204055
ENSG00000040275	18.993994	29.10034	40.67605	29.019721469	31.6672	54.304771803
ENSG00000040341	195.858483706526	237.6077157764	202.034911796734	162.05363	174.425361	150.781599
ENSG00000040487	3.80765	5.74602	2.97277	4.53244	9.63525	3.00298
ENSG00000040531	7.199568	1.69499	3.72792	6.99129	8.040555849	10.53961
ENSG00000040608	6.93511	6.77961	7.96384	0	0	0
ENSG00000040633	22.39933	19.76806	22.7173200295291	13.89844	10.6283	18.84182
ENSG00000040731	53.46741	52.1328	52.07994	16.10585	12.3755000063973	9.0067
ENSG00000040933	57.571513	63.57915	70.68328	53.272159	65.28642	74.25991
ENSG00000041353	106.8702	87.5937	126.4357	15.07573	8.68282	19.01241
ENSG00000041357	194.739216	140.43298	153.33475	116.08584744	121.491663	117.465371445499
ENSG00000041515	9.62881	12.527509	9.64408	2.119134	9.526946	4.173507
ENSG00000041802	32.265329	24.72245	34.29676	41.131345	35.96529	44.65803
ENSG00000041880	18.93544	6.65577244	14.820450210205	12.868509	17.1457334	15.86938
ENSG00000041982	3.347912	7.9600360041	6.477138	6.6611329	12.806475	8.50752
ENSG00000041988	15.00649	9.24306	20.76762	10.52069	8.12788	9.03454
ENSG00000042062	0.401855	2.76068	6.73714	5.18481	0.379113	4.32684
ENSG00000042088	22.60108	11.04803	20.323793	23.63317	22.821868243	9.09478
ENSG00000042286	3.945715	3.08759	2.17053	6.84504	7.14987	5.29972
ENSG00000042317	64.05348	54.74700505	45.9033100115242	90.06734	48.71692582	49.86846
ENSG00000042429	26.178905	22.723752	30.053786	34.890302	55.90831	28.067707
ENSG00000042445	12.3183	34.81627	10.78608	8.32798	8.909209	11.61081
ENSG00000042493	6.7041	7.9952566	29.57994	7.94950036	22.18305	6.57676
ENSG00000042753	75.887	68.42618	116.4848	38.1332	37.320642	32.7833
ENSG00000042781	0.99386603	0.19660298	0.17230954	0.51889118	0.5835551	0.65415257
ENSG00000042813	0	1.75427	0	0	0	3.97786
ENSG00000042832	3.15089	0.222271	0.329402	0	0.318529	3.14483
ENSG00000042980	14.6342644945	25.7189251043	15.83437	30.7848960144	34.4170326462	27.468059
ENSG00000043039	0	0	0.922836	0.788559	0	0.767772
ENSG00000043093	109.43797	79.55277	128.8360595069	90.68052	111.99047	101.310800014092
ENSG00000043143	58.0414161	23.001940275797	36.65847	20.34438	34.4792045496	40.8736416
ENSG00000043355	1.81945	4.58461	1.72689	0	1.11251	2.87171
ENSG00000043462	12.1898090445091	14.41954	12.34036	3.71867	8.61534	6.76144
ENSG00000043514	42.062228	65.04315	33.76317	46.719680126118	69.1431485963224	60.862298
ENSG00000043591	3.89719	7.65318	7.28626	14.4107	11.9161	10.0164
ENSG00000044012	0	0	0	0	0	0
ENSG00000044090	12.38112	5.738629953683	10.6569715672	9.384769283877	7.435320441062	16.1317737
ENSG00000044115	304.809890014896	163.5852	216.37227836499	336.68547167564	182.664559990072	207.16327116249
ENSG00000044446	12.18869	3.29975	6.696339	10.70644	7.71137	8.401028
ENSG00000044459	9.593327	4.985496	6.27553	11.833814	16.3305	13.877115
ENSG00000044524	14.99504	12.55595	13.24067	3.01303	5.14211	4.1285416
ENSG00000044574	74.9973	130.44855	98.5364583566	130.35682839	102.681523543468	106.679290219989
ENSG00000046604	0.370311	4.50747	0.584574	0.502684	0.568128	2.090047
ENSG00000046647	6.0279	12.888328085	12.551745862	13.35581	6.514331	7.529508
ENSG00000046651	15.203373974751	16.401837	14.477943	23.9786413246675	34.2025535813899	31.038571
ENSG00000046653	446.8332	477.660641461	490.96063123751	345.23868	418.19007	499.98082
ENSG00000046774	0	0	0	0	0	0
ENSG00000046889	57.74567	74.53931	82.57506	91.21409	76.89326	101.1136
ENSG00000047056	39.9607512	35.53849	43.1689293369551	27.3132528600657	40.26349754	24.0657895643243
ENSG00000047188	29.92854	58.16306	60.49616	34.89042	75.73587	50.10597
ENSG00000047230	3.63672	4.36793	8.73675	11.9282	10.1989	11.9614
ENSG00000047249	289.41288	247.45922	259.22814	306.09171	253.08069	260.56913224763
ENSG00000047315	189.197519	148.79457	98.96138	100.53538	130.8088058122	90.0561800042666
ENSG00000047346	25.91988	43.38531	44.3842025911	38.90498	72.04465	47.42589
ENSG00000047365	90.72867201	116.19276	113.49717	186.106766	206.18963	227.093932912
ENSG00000047410	51.07093	62.57205	63.47555	101.50664	122.128710025207	73.99135
ENSG00000047457	5.29013	4.120418	7.421778	7.324284	8.682121	34.030397
ENSG00000047578	21.555718	11.03396	13.1581664	15.38771	19.60615	26.942916
ENSG00000047579	29.0404008633	25.908300152314	15.39001	109.280601019452	95.021930999476	74.064050117544
ENSG00000047597	13.0233	12.4844	19.3352	6.64148	7.16732	5.89219
ENSG00000047617	0.5815762689319	1.047969908966	3.8422	9.56495	9.196263	7.316907409824
ENSG00000047621	55.48150575	47.46726	58.49598	48.19129	34.86694	28.11958
ENSG00000047634	7.617244	5.82602	7.683547491	0.311278	7.00983	2.6622230685
ENSG00000047644	7.81569	5.42889	13.3025	6.54769	7.13959	12.46347
ENSG00000047648	2.946421	2.9633500350878	1.5299270169447	9.817577	14.4705700957773	5.187935
ENSG00000047662	1.63417	3.529	3.00305	3.35536	7.59447	2.20574
ENSG00000047849	255.46192	250.158006	276.969072	126.761587546264	155.7305	128.568950857703
ENSG00000047932	51.0578	49.78351	56.4317	26.23524	35.0332	26.04584
ENSG00000047936	3.78712	1.11189	4.73454	0	0	0
