SRR5961980_T1	SRR5961981_T1	SRR5961982_T1	SRR5962008_T1	SRR5962009_T1	SRR5962010_T1
ENSG00000019485	53.000063	20.99999	22.009946	13	14	16.000001
ENSG00000019505	463.04222	248.029	335.534	27.1197	29.0024	28.6724
ENSG00000019549	2	2	2.999996	0	1	2
ENSG00000019582	75	36.9999173087	21.00443	39.99998	35.45473	33.13051
ENSG00000019991	24.00003	28.99997	10	0	2.000004	5
ENSG00000019995	283.23811	129.3571	141.944000015933	150.01661	115.783198	138.25096
ENSG00000020129	350.71087	205.30579	298.46301	702.67163	410.00733	534.26788
ENSG00000020181	9.028921	9.01163	1.28794	3.90042	3.98067	5.94766
ENSG00000020256	14.07980916	10.13207597	14.2705635	17.8976107	11.1038229	12.00096
ENSG00000020426	76.000044	52.00008	62.00004	73.000030201	65.00008	80.99998
ENSG00000020577	119.0705142	80.082503	75.048740183773	76.157610232784	65.345580235274	71.280750371728
ENSG00000020633	0	0	0	0	0	0
ENSG00000020922	66.3332	45.31734	31.1029426	58.5118	51.140635	50.929585
ENSG00000021300	202.99962	116	171.0002283656	185.99996	223.000205	249.00021
ENSG00000021355	10.49709	10.54597	8.36132	6.208317	8.32005	9.20904300025
ENSG00000021461	0	0	0	1	4.07341	0
ENSG00000021488	2	0	0	0	0	0
ENSG00000021574	173.815326035	90.2018363968	104.70122	87.916141	89.12237	124.149465269342
ENSG00000021645	392.58961	289.1332759101	302.00266	244.51363	244.8894	250.29121
ENSG00000021762	8.000005	8	11.000019170348	8	9.0000023344	3.999998
ENSG00000021776	215.63814	109.99999	142.99962	164.0022462233	171.00937	174.99966
ENSG00000021826	12.0195190124019	6.039657	11.4962467281	7.263031	14.5189579047	13.6132443766
ENSG00000021852	0	0	0	0	0	0
ENSG00000022267	124.000075304	66.000007182078	79.9999813702	97.999961280365	90.995540975	68.999973201
ENSG00000022277	209.99972	102.99999	113.999960078383	126	102.999930130903	118.99992
ENSG00000022355	1394.0007	638.9998	711.00004	169.000055022169	106.99999172	144.00004
ENSG00000022556	10	9.00000447119	2.999996	13.0000009197023	2	6.423
ENSG00000022567	111.00002	57.99998	61.00004	45.99996	31.00001	69
ENSG00000022840	128.04038793713	88.000017	80.000025	70.531657	89.364343797865	82.0000026754
ENSG00000022976	18.56979158437	13.9316	22.5059532237	29.7654000221879	25.56849	25.411301
ENSG00000023041	63.024922	41.104027	18.9999956462	34.15979	32.1959708098	34.4825839206
ENSG00000023171	361.079842018851	221.000257	238.77385	162.11805	146.052	161.175025284
ENSG00000023191	48.0122197205	25.002281	18.00086415	25.00097	17.999955	29
ENSG00000023228	959.74562982	483.85888	537.67299	600.79899	501.6909	630.24508
ENSG00000023287	870.0007	446.99968	487.000171763	356.00016	257.99962	364.00014
ENSG00000023318	100.36273	55.166572	66.11350655925	77.224864	79.00282541	90.0376203449
ENSG00000023330	73	30	41	33	21	40
ENSG00000023445	21	13.000035	16.99997	20	23	16.99996
ENSG00000023516	1195.44	680.02	989.522	1371.75	1115.34	1322.17
ENSG00000023572	104.0821	50.30172	57.47369	38.22498	41.23232	39.74616
ENSG00000023608	28	21	10.4308	14.2646	22.301	18.2334
ENSG00000023697	19.0000000286334	4.0000000203264	6	13.000000107628	14.000002192166	15.000002261155
ENSG00000023734	189.00001	105.00005	115.9914	93.00001	84	98.99996
ENSG00000023839	0	0	0	0	1	3.41419
ENSG00000023892	7	1.01152	0	2	2.00914	8
ENSG00000023902	52	25	32.99999	34.00001	41.99999	27.00001
ENSG00000023909	46.65145	28.82082	30.68331	26.50025	25.2639	34.96519
ENSG00000024048	220.0003	119.00182	135.00000843145	142.00111	154.9997	186.00034
ENSG00000024422	5.999997	10	2	3.999999	2	1
ENSG00000024526	8	1.9999975	9.000007	2.0000023	8	6.9999987
ENSG00000024862	40	20	25	27	26	16
ENSG00000025039	168.0001	84.000039	92.00005	115.99998	118.00009581	127.999939
ENSG00000025156	77	23.00003	37.99998	30.00001	34	16
ENSG00000025293	159.69663	88.99996	104.14131	105.31034	84.0227	114.17620530675
ENSG00000025423	9.000003733	4.403388	8	18.99999398	22.84868	11.999978451
ENSG00000025434	11.99999	3.999999	3.000002	5.99999916813	5.000001	7
ENSG00000025708	0	1	0	1	1	0
ENSG00000025770	31.99998	14.0023413768	17.0000000570446	13.168313	13.5324	13.900791
ENSG00000025772	54	31	37	70	62	66
ENSG00000025796	157.9998428	93	132.999600214646	146.97732	125.99998	149.000015
ENSG00000025800	209.8114	139.836543	157.03014	126.47183	84.59271	140.19502478
ENSG00000026025	117	66.99997	48.99998	112.99994	73.99996	104.99996
ENSG00000026036	1.70606	0	0	2.60391	4.82265	1.89746
ENSG00000026103	15.7647185396651	15.14878148541	21.204488	23.85346	13.523226	29.8625276492
ENSG00000026297	55.5930730355838	26.98141	31.48871	46.53194	47.44679	80.00018001905
ENSG00000026508	8.000003	5.9999930795905	4	12	12	34.00002
ENSG00000026559	8.94863	12.000474	3	1.4791	1.0012	2
ENSG00000026652	114.0057	76.03466	77.0087	101.00004	109.03618	109.99998
ENSG00000026751	0	0	1.00082	0	0	0
ENSG00000026950	16.055950159997	9.1325700742938	11.632641	17.061050376694	18.17546	16.675650275195
ENSG00000027001	20	7	7	10	12	21
ENSG00000027075	15.00003	8.851252	3.999994264	164.273188	95.97541	91.94599
ENSG00000027644	0	1	0	0	0	0
ENSG00000027697	93.99999	49.000004906	64.00004115208	70.000057221	45.9999689980689	76.0000278853
ENSG00000027847	7.00001	2.999999	11.000000905993	7	10	5
ENSG00000027869	0	0	0	0	1	0
ENSG00000028116	16.15912	6.452306	12.86267	18.8703980259269	24.045575035	46.23033
ENSG00000028137	3.000004	4	0	1.0048	5	4.999995
ENSG00000028203	327.99988001031	219.00007	205.055074405755	168.158261	191.99995768	211.57079
ENSG00000028277	5	4.000003	5	6	7.0000045	7
ENSG00000028310	65.7997	39.000000938895	43.999987	37.99996	27.00001	40.9999538813
ENSG00000028528	111.09901	74.747101	93.9999600705032	100.284932607526	79.78490502671	114.4059
ENSG00000028839	70.0001	31.85701	52.111500275823	20.00003	30.63465	25.000041
ENSG00000029153	107.23423936	66.919178269281	62.281500298475	31.094791588531	22.129146081605	25.026798200314
ENSG00000029363	631.00008	332.99945126025	380.000230079315	480.0005085	388.000222763068	481.999648
ENSG00000029364	164.00006	89.99994	87.9999591	85.999962	68.999974	101.99996
ENSG00000029534	50.0201753	19.000002	37	4.00000227	7.999996	11
ENSG00000029559	2	0	0	0	0	0
ENSG00000029639	61.42361	29.9753	36.9271146	21.33966	24.12044	32.652
ENSG00000029725	659.31405	350.17347	392.48091	351.50383	328.65323	401.33776
ENSG00000029993	52.0000000607979	23.99999311	33.00005	22.00002	15.99996	22.00004
ENSG00000030066	37	17.000002	25.99996	39.00005	27.999991626	32.999962
ENSG00000030110	2	2	3	1	1	4
ENSG00000030304	2.001856	1	0	3.0103716	7.018437	12.077875
ENSG00000030419	41.00008	15.999994	27.00001	26	38.99998	75.00002214276
ENSG00000030582	16.000004139	6.00000304877	4.0000026	13	1	5.999998
ENSG00000031003	316.81121	176.0000543	200.99998	204.402840033397	223.999666031445	238.80529
ENSG00000031081	52	51	26.03054	38	40.999997	37
ENSG00000031691	11	8	9	11	8	7
ENSG00000031698	513.99961	189.99989	241.0001	153.99972	130.99971	182.000259
ENSG00000031823	44.86143	14.999999570619	22.999953	26.000006	19.000011	29.13145
ENSG00000032219	214.99957	149.99999	135.00003	165.000224	159.99994	182.99997
ENSG00000032389	42.99998	25.00002	26.99996	22	14.999989	19
ENSG00000032444	56.9999835	25.9999728	36.9999709038	25.0000094241288	16.99999494741	27.99996
ENSG00000032742	32.000003	22.000038	29.999991875	44.1418	63.38309	66.04109
ENSG00000033011	21.414125	8.00000750091	11.811897	13.461626	12.361312	14.142242
ENSG00000033030	30.102305	15.9999541	7.000002	31.17066	20.50093	22.43652536
ENSG00000033050	55.880662	21.80246	33.08332	27.74151	33.667	24.40891874601
ENSG00000033100	33.225567	10.39601	23.78221	20	18.99995	15.43557
ENSG00000033122	591.74842	544.7375	689.3564	1290.824981	1207.5271	1537.56908
ENSG00000033170	193.99988	109.00003	115.00009	140.86189	126.969624	172.99985
ENSG00000033178	228.85335	133.99997	115.000044	131.00017	121.99998	147.779479
ENSG00000033327	94.99999539	46.99998278	61.999975	78.999955	56.99998907	90.9999430651
ENSG00000033627	560.0527	310.31428138751	447.252500015994	318.23664	221.920800600113	269.54853166863
ENSG00000033800	203.98371	111.000007	143.94589	116.68793	103.65898	149.73396
ENSG00000033867	391.000340025533	184	180.99991	230.9999289837	197.999956860911	210.00006
ENSG00000034053	274.000213	143.00041	181.14154	56.999999	61.99998	61.3988523005
ENSG00000034152	7	1.0000002	5.000002	6.999997	6.000003	5
ENSG00000034239	5	2	3.9999959	11.999995	1	7
ENSG00000034510	994	604	543	441	380	441
ENSG00000034533	22.24903959148	10.2503	5.041646	8.108667	15.1436	15.000022
ENSG00000034677	375.767917	202.83861	179.9155412	177.766293	176.2006	165.00001
ENSG00000034693	58.00004	27.99997	21.8847	27.999985	29.8334924	43
ENSG00000034713	191.99959	76	100.00002	161.00011	114.27641	134.00019
ENSG00000034971	0	0	0	0	0	0
ENSG00000035115	71.450501	62.999989	50	83.78331	101.000074	93.99994
ENSG00000035141	34	20.9999514	26	34	20.00002	23
ENSG00000035403	58.00008	52.000019177	44.36296	52.946548	61.57338	67.37588
ENSG00000035499	5	0	0	1	2	0
ENSG00000035664	6.000002	2.15972	2.04053	4.15989	7.035765	15.7074
ENSG00000035681	51.9999959983	28.99998725727	29.99998	81.00003	75.000012	68.000012
ENSG00000035687	158	82.99998	113.99972	75.00002	67.99995	90.00005
ENSG00000035720	0	1	0	0	0	0
ENSG00000035862	126	103	134	53.00001406292	69.0000596182558	41.6924179291
ENSG00000035928	125.3217871102	73.859562366203	87.18209	113.08562	91.064356	106.131051
ENSG00000036054	132.000258	72.00002	52.999976	71.99994	50.000069	80.00004
ENSG00000036257	360.99958	159.27744	251.99966	180.00031	163.0000105	180.89221
ENSG00000036448	24.00002	19.000003	27.99997	12	22.000012	12.000001
ENSG00000036473	1	0	0	0	0	2
ENSG00000036530	62.26983	46.02876	42.70727	113.37679	81.14213	121.94225
ENSG00000036549	197.0664	113.999683	142.02479	168.001653	162.14641	171.03074
ENSG00000036565	0	0	0	0	0	0
ENSG00000036672	17.99999	12	11	18	14.99998	31.00005
ENSG00000036828	1.09096	0	2.16957	1.12494	0	1.09171
ENSG00000037042	72.1546	43.49226	49.8623	29.6588	37.20631	37.20878
ENSG00000037241	29	17	15	14	14	21.1752
ENSG00000037280	4	2.000004	0	6	2	0
ENSG00000037474	57.04636	29.99997	47.00001	48.99995981075	45	78.99996
ENSG00000037637	46.99999	25.09783	26.00001	26.17558	36.597831	28.15916
ENSG00000037749	97.999961	36.99999	53.0000000275625	34.9999603092902	45.02532044263	48.06056
ENSG00000037757	15.940200999904	7.90094	8.4639	7.21544	9.6822	12.0285
ENSG00000037897	5.000001	1	1	1	0	3
ENSG00000037965	0	0	0	0	0	0
ENSG00000038002	21.99997	13	11.99998	13.99996	12	18
ENSG00000038210	10	7	4	6	12	15
ENSG00000038219	353.01855	207.00208	301.00106	295.00614	307.53682	384.012065
ENSG00000038274	196.999603512005	93.00006	108.000006	104.6665184188	72.9999500222512	103.000012941
ENSG00000038295	17.999997	14.00001747	19.000038547	26.00002	20.99999	28
ENSG00000038358	67.00004	36.498899	37.00008	55.00001	41.9999810482	38.000045
ENSG00000038382	389.88407	261.82063	266.9537677	243.955593322096	200.99997	231.00041
ENSG00000038427	302.00048211143	137.00002	154.00046	205.00034	217.000348	366.99978
ENSG00000038532	61.04866	33.052149	45.959047	43.99993	38.56921	59.0490646
ENSG00000038945	14	5.00000668689	1	2.000001	3.00719	8.008230945638
ENSG00000039068	2	5.052675	0	6.53939	2.00267	6.24851
ENSG00000039123	241.13508	123.679407	133.67092	148.38364	115.26426	133.42532
ENSG00000039139	21.99996493	12.999993515	7.999997435	17.99995716	28.00107536	26.9999601299433
ENSG00000039319	276.825447	137.91541	163.80347	228.217973	309.6342332	413.03554138
ENSG00000039523	31.99997	24.3688100449915	19.000003	18.547989	17.0000379	25.56653188928
ENSG00000039537	0	1	0	1	1.000000072	1
ENSG00000039560	24.0000199	13.9999880425316	8.000003267913	35.99998	26.000010757097	21.999952270313
ENSG00000039600	1	0	0	1	0	0
ENSG00000039650	7.126198	2	5.000786	8.813398	2.999995	7
ENSG00000039987	0	0	0	0	0	0
ENSG00000040199	190.00258	127.19577	109.000000018904	129.07702	100.37306	117.135395
ENSG00000040275	28.999945	16.000003	25.00003	21.999957777	17.999997	31.9999854987
ENSG00000040341	344.867645015996	214.9615691478	233.000030223713	177.727409	162.639577	172.452116
ENSG00000040487	5.05087	4	3.03769	4.06233	6.06649	2
ENSG00000040531	10.35248	3.059317	5	11.542732	9.000484928	13.55484
ENSG00000040608	11	6	8	0	0	0
ENSG00000040633	29.00003	13	21.0000300333299	11.000008	11	17
ENSG00000040731	156.00023	93	103	35.00271	26.0000000110596	22
ENSG00000040933	309.99985	187.0004	218.00036	195.00049	181.99972	227.00027
ENSG00000041353	349.9996	187.99989	211.0001	52	38	33.99998
ENSG00000041357	162.00001	64.999984	76.00001	69.000027217	67.00002	70.000050261839
ENSG00000041515	29.00002	30.000037	23	7.999999	8.01069	10.0000037
ENSG00000041802	75.008266	39.000003	44.999991	49.784239	44.017606	50.000048
ENSG00000041880	24.00001	7.000002456	13.000000233885	14.00002	13.000007	12
ENSG00000041982	16	7.9999964325	8.999992	6.999998	18.000002	25.999987
ENSG00000041988	17.23826	4.2838	5	6.93719	3.000004	6.000004
ENSG00000042062	1	1	3	5.02368	1	6
ENSG00000042088	27	10	15.999967	14	15.000004842	12.999993
ENSG00000042286	11	5	4	12.00004	13.00003	9.01353
ENSG00000042317	79.00003	34.99998047	34.0000100131642	59.64032	43.00001361	45
ENSG00000042429	34.010792	20.078696	35.025253	39.829838	45.84352	41.45073
ENSG00000042445	36	24.00003	17.652874	14.999985	11.999996	23.00002
ENSG00000042493	6.000004	2.99999908	7	5.000003446	5.99999564	3
ENSG00000042753	41.00004	15	32.00001	11	6.9999942	15.000017
ENSG00000042781	9.9999994	1.9999961	2.0000028	6.999997	6.999997	7.0000002
ENSG00000042813	0	1	0	0	0	1
ENSG00000042832	1	1	1	0	1	1
ENSG00000042980	19.999959377	14.000003899	10	20.999999551	16.999997315	37.9999985
ENSG00000043039	0	0	1	1	0	1
ENSG00000043093	237.00048	103.00001	145.99990011	94.00354	99.00004	153.999900022767
ENSG00000043143	123.060062	60.9999600606748	73.99996	60.01411	61.000009649	81.17635
ENSG00000043355	5	7	3	0	2	6
ENSG00000043462	13.0000000221549	10	8	1	3	5
ENSG00000043514	48.00114	26.000013	27.999979	40.999950171608	46.0000086439284	40.00001
ENSG00000043591	11	12	13	30	22	21.494
ENSG00000044012	0	0	0	0	0	0
ENSG00000044090	34.00003	10.23514822773	17.999991411	15.99999988501	20.921160294326	26.000019
ENSG00000044115	253.364420037695	107.04995	143.4766869847	229.302663597708	142.205453111793	211.152250463629
ENSG00000044446	20.99997	8.81332	9.9999989	27.00001	19.00004	24.99996
ENSG00000044459	36.002307	12.000024	14.185672	43.14623	52.06755	52.6615
ENSG00000044524	62	30.99996	32	8.00626	12.03258	16.9999933
ENSG00000044574	182.0004	169.061	166.0000046719	250.4382021	176.99999660687	210.999950667588
ENSG00000046604	2.00955	7.907796	2.00289	2.00516	2.01279	4.005568
ENSG00000046647	11.36449	6.051574802	11.11982435	12.25359	9.552865	13.070261
ENSG00000046651	44.007769864561	39.485543	41.12399	77.430963591813	81.636944297553	97.75449
ENSG00000046653	1366.33216	769.160788817	925.34247116362	708.9469	748.05467	1115.39448
ENSG00000046774	0	0	0	0	0	0
ENSG00000046889	325.9997	245.9997	251.00011	350.0004	311.9998	407.29288
ENSG00000047056	133.037269	87.44772	99.1442905346388	74.415070928761	72.5182004	71.369865593811
ENSG00000047188	134.99976	93.00001	109.083616	97.06418	111.11526	95.00487
ENSG00000047230	12	8	16.000013	29	22	30
ENSG00000047249	340.02377	143.00009	181.99994	236.00006	178.17001	187.99993190574
ENSG00000047315	409.7438	169.09608	212.325599	208.17168	175.09963353477	201.118570011694
ENSG00000047346	44.99997	46	51.0000905867	65.74412	77.7334	71.0001
ENSG00000047365	515.99969296	286.00013	329.00034	560.99988	581.00038	753.00015234894
ENSG00000047410	459.07862	253.99967	308.009812	434.07999	385.689910042001	405.169952
ENSG00000047457	2	1.999998	7.9999997	5.00001	5.03375	20.846671
ENSG00000047578	29.000021	20.00001	22.0000179	22.57715	35.492344	29.9999563
ENSG00000047579	27.9999507121	15.000000104053	9.000007	73.9999560173823	41.000039494421	44.999950109299
ENSG00000047597	64	34	60	24	23	22
ENSG00000047617	2.000000458924	2.000002391498	1	12	10	12.00001412283
ENSG00000047621	132.00005416	67.00005	70.00001	45.000022	41.000014	43.99999
ENSG00000047634	19.99996	8	12.00002726	1	10.999999	8.0000004774
ENSG00000047644	52	20	39	32	31	46
ENSG00000047648	6	6.0000000722396	2.999995039727	26.999992	25.999950232277	10.00001
ENSG00000047662	10.5235	12.5845	12.2075	15.8735	31.9183	10.79
ENSG00000047849	711.0121	391.000005	480.999989	295.007961048152	282.02892	340.0003916702
ENSG00000047932	221.9762	120	155	83.9168	99.5194	86.0373
ENSG00000047936	27.99995	5	22.00001	0	0	0
ENSG00000048028	38.00004	20.000004	26.000005	25.9999440750218	19.200421	20.999997
ENSG00000048052	206.999870012292	155.0001165937	92.00005	42.01399476	41.0000100106777	58.025737769085
ENSG00000048140	18.99995	11	15	7.000001	7	6.000009
ENSG00000048162	7	4	4	5.8618	4.000009	3.999995
ENSG00000048342	68.0224373	32.000049485485	51.000038	46.47631516555	74.0129431396	81.40224
ENSG00000048392	192.010122	104.99997	95.99998	41.000022567	52.999991	91.000003
ENSG00000048405	49.00002	45.00002	40	58	42.9999	45
ENSG00000048462	0	0	0	0	0	0
ENSG00000048471	42.81805	18.0002442	37.999966	54.253473	37.254782	52.30005
ENSG00000048540	937.999040431436	580.017250255118	634.99950537499	789.350940572	593.999461614	880.021756089855
ENSG00000048544	95.0223	45	49.4577	56.0105	53	54
ENSG00000048545	5	1.90405	2.41245	13.68856	8	12.51656
ENSG00000048649	320.01392	222.03896	276.999932	324.06617	274.112400237686	323.1658
ENSG00000048707	549.0002063	313.20374	500.00011	425.439853639	329.169168	442.01724745
ENSG00000048740	495.9997901774	396.999917119437	445.0003330791	434.99997272212	382.0003342861	465.9998258784
ENSG00000048828	103.3040133	75.07287	86.7255341	110.2806	84.99998	111.0001
ENSG00000048991	328.89465	344.00018	269.79758	110.003470200682	105.002	132.0147824935
ENSG00000049089	14.000013	4	11.99995	10	12.00002	13
ENSG00000049130	221.9997	108	112.00005	67	54	66.99995
ENSG00000049167	58.66868	41.155265019	51.60018865771	44.769051	41.8405972	64.8507148
ENSG00000049192	14.00001	10	5	4	15.000002	5
ENSG00000049239	23.03219	13.9999708	8.32728	17.011210412513	20.03	26.02349
ENSG00000049245	54.99993	29.99996	27.00003	54.87263	34.99998	53.99999
ENSG00000049246	76.0000684244	44.99996	59.9999859234	62.00001511888	81.30017839876	69.6941912
ENSG00000049247	0	0	0	0	0	0
ENSG00000049249	0	0	0	1.00028	0	0
ENSG00000049283	5	0	2	0	1	2
ENSG00000049323	17.00001	12.0000003965585	12	22.00002	25.00000075067	34.00003687
ENSG00000049449	31.9068	63.4853	63.796	90.95826	122.5	81.05535
ENSG00000049540	5.000004	4.000003	3	2	4.75608	1
ENSG00000049541	9.999997	6	9.000002	4	5	5.0000000439584
ENSG00000049618	158.052723	109.71955	160.1989	211.8277519305	199.37076	230.06043
ENSG00000049656	74.99997	43.99997	33	48.00001	39.00002157822	39.00001
ENSG00000049759	346.32981548	221.42041	264.948999	403.04343833185	345.466129	411.67455
ENSG00000049768	0	1	0	0	0	0
ENSG00000049769	37.99998129	24.00004	36.999986	28.36956	11	14.306645
ENSG00000049860	90.59366	33.1864700338575	32.99995	58.19443	47.00003	54.28782
ENSG00000049883	45.00122	38.001739	40.00664	33.161106	32.09047	42.726168
ENSG00000050030	164.9999	87.00002162	124	103	108.000067	116
ENSG00000050130	82.46767566	39.03856	52.959465	53.13282	48.61265	67.17165788
ENSG00000050165	793.7995	377.80708728621	658.272810046836	1259.61413072301	845.90786635	1040.7022188
ENSG00000050327	0	2	1	5.42407	8.38772	1
ENSG00000050344	6.83465	17	8	7.50812	19.83508	19.22526
ENSG00000050393	99.27071	66.89736	61.52919	28.1733	33.18555	34.648018
ENSG00000050405	19.99995	16.000001534	13.999994	30.00002	34.797244	39.0005350634698
ENSG00000050426	62.9999864697	37.018526627	63.3516	44.45707	44.96954552841	42.156056763179
ENSG00000050438	338.812515	195.178393	274.008100051086	139.851602	111.4141147572	172.947203535154
ENSG00000050555	3.02114167	2	1.00527	3.00826	3.01490573	2.00933
ENSG00000050628	33	53	40	0	0	2
ENSG00000050730	1	0	3.010226	0	0	0
ENSG00000050748	303.836790067816	170.66218475442	240.99962798018	130.70894214	126.574395736	130.0961686
ENSG00000050767	7	3	6	2	2	1
ENSG00000050820	16.000035816	17.99999782	15.00004	12.99999462	21.9999972	20.9999944
ENSG00000051009	26.00001	22.00002	19.999972	16	24.00001	14.99996
ENSG00000051108	51.999980561	29.00002389	37.02606	40.05115	36.062720028416	51.0502289655
ENSG00000051128	8.99999	2	2.000005	3	4.999995	4
ENSG00000051180	0	0	0	1	1	0
ENSG00000051341	7.303704	2	8	5	1	8
